unit_nr,time_cycles,max_cycle,s2,s3,s4,s7,s11,s12,s13,s15,s17,s20,s21
27,221,244,1.037,1.2944,1.4516,1.3044,1.4996,1.2058,1.1038,1.3757,1.3609,1.4777,1.2274
27,222,244,1.0188,1.3136,1.4881,1.2986,1.5082,1.2477,1.1001,1.4845,1.3706,1.5368,1.2629
27,223,244,1.0159,1.2566,1.4644,1.3153,1.4762,1.2269,1.1628,1.4146,1.3806,1.6032,1.1875
27,224,244,1.0532,1.3437,1.4377,1.3335,1.4906,1.275,1.0819,1.3526,1.4008,1.5739,1.1764
27,225,244,0.9749,1.3216,1.4866,1.2855,1.4422,1.155,1.0867,1.4771,1.3994,1.5481,1.1955
27,226,244,1.0689,1.3892,1.4892,1.2542,1.4813,1.1837,1.1127,1.4214,1.3852,1.4987,1.1631
27,227,244,1.0248,1.3851,1.5337,1.2792,1.4905,1.1906,1.1545,1.437,1.4683,1.5303,1.1233
27,228,244,1.0044,1.3114,1.4972,1.27,1.4329,1.2214,1.127,1.4243,1.4321,1.5725,1.1863
27,229,244,1.0019,1.3715,1.4932,1.2726,1.5235,1.2126,1.127,1.4712,1.3695,1.5439,1.1506
27,230,244,1.0031,1.3467,1.5028,1.3134,1.434,1.128,1.1288,1.4168,1.4605,1.6659,1.1191
27,231,244,1.0322,1.3032,1.5024,1.2654,1.496,1.1883,1.137,1.4293,1.3954,1.6177,1.1855
27,232,244,1.0544,1.3602,1.5659,1.3061,1.4637,1.2062,1.1089,1.4298,1.4908,1.569,1.2333
27,233,244,1.0681,1.3041,1.5168,1.2387,1.5866,1.2334,1.078,1.4753,1.3597,1.4934,1.1605
27,234,244,1.0301,1.3649,1.532,1.303,1.5491,1.2006,1.0958,1.4667,1.4491,1.574,1.168
27,235,244,1.0649,1.3843,1.5102,1.3286,1.5513,1.2069,1.1753,1.4065,1.3491,1.6133,1.2389
27,236,244,1.0585,1.3608,1.5008,1.3666,1.4657,1.1857,1.1849,1.4044,1.4674,1.5791,1.2222
27,237,244,1.0544,1.2791,1.5396,1.2835,1.5829,1.2453,1.1511,1.4799,1.4425,1.5695,1.2431
27,238,244,1.125,1.349,1.5448,1.3254,1.5982,1.2416,1.2556,1.5231,1.4694,1.705,1.2295
27,239,244,1.0154,1.373,1.5485,1.2978,1.5262,1.2369,1.1098,1.465,1.4151,1.6011,1.1966
27,240,244,1.0312,1.4824,1.5633,1.3024,1.5571,1.2088,1.0854,1.4715,1.4582,1.6227,1.1854
27,241,244,1.035,1.327,1.5362,1.3296,1.586,1.2298,1.2137,1.4856,1.411,1.6083,1.2037
27,242,244,1.0492,1.4019,1.4828,1.3143,1.6358,1.3269,1.1289,1.426,1.4774,1.64,1.2141
27,243,244,1.0344,1.3185,1.5603,1.3724,1.4579,1.303,1.2296,1.4854,1.4736,1.6224,1.2384
27,244,244,1.0945,1.3938,1.5797,1.3181,1.5593,1.2075,1.1698,1.4932,1.4504,1.6577,1.2609
28,1,130,0.8665,0.8582,1.0638,0.9561,0.8577,0.9649,0.9739,1.0576,1.0896,1.0718,0.9165
28,2,130,0.8825,0.8057,1.104,0.8904,0.8691,0.9456,1.0005,1.0772,1.0865,1.1183,0.9069
28,3,130,0.9295,0.7905,1.06,0.9234,0.8236,0.9548,1.0077,1.0459,1.0693,1.1002,0.9115
28,4,130,0.9038,0.7887,1.0972,0.932,0.8186,0.9576,1.0277,1.0307,1.1136,1.1106,0.8942
28,5,130,0.8634,0.817,1.1186,0.8886,0.8547,0.945,0.985,1.0375,1.042,1.0951,0.9015
28,6,130,0.8704,0.8278,1.0954,0.9134,0.8469,0.9661,0.9724,1.0087,1.1034,1.0894,0.8973
28,7,130,0.8548,0.8106,1.1016,0.9101,0.8535,0.939,1.0289,1.0531,1.0965,1.076,0.9234
28,8,130,0.8316,0.8279,1.0912,0.9017,0.8252,0.9863,0.9781,1.0111,1.1044,1.0973,0.9123
28,9,130,0.916,0.8193,1.0913,0.9347,0.8392,0.9533,1.0401,1.0414,1.0761,1.1302,0.9383
28,10,130,0.8461,0.7708,1.0671,0.8886,0.8289,0.9698,1.0409,1.0445,1.0922,1.0988,0.8967
28,11,130,0.8939,0.8041,1.0474,0.9277,0.9213,0.9997,0.9861,1.0634,1.093,1.1409,0.9336
28,12,130,0.8721,0.7822,1.0393,0.94,0.8654,0.9691,0.9882,1.0405,1.1049,1.114,0.9357
28,13,130,0.9094,0.8044,1.0931,0.9144,0.8356,0.9698,1.0214,1.076,1.087,1.0978,0.9082
28,14,130,0.8628,0.8316,1.0801,0.8725,0.8494,0.9589,0.9675,1.0956,1.1172,1.1151,0.8955
28,15,130,0.8823,0.8073,1.1158,0.9289,0.8319,0.9568,0.9875,1.098,1.0919,1.0936,0.9034
28,16,130,0.9042,0.8326,1.0797,0.9214,0.872,0.9754,1.0583,1.0659,1.1327,1.1347,0.8946
28,17,130,0.8673,0.7962,1.0946,0.8937,0.8591,0.9916,0.9923,1.0654,1.1181,1.0911,0.9181
28,18,130,0.8692,0.8232,1.1052,0.8915,0.8292,0.9616,1.0386,1.0919,1.1226,1.076,0.9192
28,19,130,0.8378,0.8154,1.1262,0.8947,0.8853,0.9878,1.0387,1.0643,1.0653,1.1037,0.8929
28,20,130,0.8893,0.8456,1.1325,0.9361,0.8378,0.9494,0.9911,1.0757,1.0878,1.1379,0.9227
28,21,130,0.901,0.8199,1.1046,0.9484,0.884,0.9721,1.0256,1.0531,1.0432,1.1118,0.9285
28,22,130,0.8989,0.8425,1.0862,0.9062,0.8864,0.9673,1.0028,1.0353,1.1127,1.0795,0.9435
28,23,130,0.913,0.7818,1.0936,0.9215,0.8525,0.9794,0.9787,0.9915,1.0625,1.1264,0.9111
28,24,130,0.8974,0.7957,1.1606,0.8881,0.8566,0.9436,1.0349,1.0797,1.0889,1.0789,0.9461
28,25,130,0.9234,0.8439,1.117,0.9262,0.8668,1.0101,1.0241,1.0015,1.1037,1.1066,0.9449
28,26,130,0.9165,0.8382,1.0729,0.9344,0.8519,0.9466,0.9735,1.0287,1.0993,1.1068,0.9562
28,27,130,0.8778,0.8383,1.1393,0.8777,0.843,0.9734,1.0364,1.0515,1.1203,1.0982,0.926
28,28,130,0.8592,0.8382,1.1005,0.868,0.8666,0.9632,0.9966,1.0448,1.1469,1.0899,0.9414
28,29,130,0.9517,0.8554,1.1257,0.9245,0.8552,0.9698,1.0169,1.0721,1.1393,1.0842,0.9249
28,30,130,0.8789,0.8393,1.1526,0.9608,0.8589,0.9939,0.9965,1.0468,1.1002,1.1115,0.9579
28,31,130,0.9562,0.8513,1.1321,0.9299,0.8733,0.9619,1.0138,1.0573,1.1244,1.1171,0.8915
28,32,130,0.9032,0.7775,1.1378,0.917,0.8315,0.9874,1.0111,1.0758,1.1119,1.1434,0.9674
28,33,130,0.8844,0.8644,1.1085,0.9288,0.8761,0.9872,1.0369,1.0848,1.141,1.1228,0.938
28,34,130,0.8949,0.8242,1.1047,0.9454,0.8925,0.9829,1.0448,1.0566,1.1257,1.1133,0.9223
28,35,130,0.9085,0.8317,1.0969,0.9433,0.8551,1.004,1.0059,1.0423,1.1216,1.1179,0.9579
28,36,130,0.9659,0.8244,1.1226,0.9858,0.8915,1.0428,1.0211,1.1238,1.1122,1.0602,0.9412
28,37,130,0.9072,0.8649,1.08,0.9271,0.9195,0.9827,1.0126,1.0794,1.1262,1.1404,0.9652
28,38,130,0.9278,0.8707,1.1393,0.9593,0.8534,1.0131,1.0013,1.0652,1.1318,1.1692,0.9528
28,39,130,0.9246,0.8096,1.0941,0.9371,0.8559,1.0312,1.0364,1.0525,1.1155,1.1259,0.9197
28,40,130,0.888,0.8399,1.1436,0.9299,0.8783,0.9861,1.0284,1.0717,1.1363,1.183,0.8801
28,41,130,0.9417,0.8088,1.1361,0.9409,0.9373,1.0002,1.0353,1.0708,1.1105,1.1271,0.92
28,42,130,0.9207,0.8191,1.1394,0.9015,0.856,1.0052,1.0666,1.1153,1.1329,1.0844,0.9741
28,43,130,0.9829,0.872,1.1156,0.9519,0.8966,1.0042,1.0656,1.0551,1.1479,1.167,0.9617
28,44,130,0.9105,0.872,1.1309,0.9557,0.8778,1.0131,1.0274,1.0977,1.1362,1.1672,0.9786
28,45,130,0.9151,0.7897,1.17,0.9231,0.9819,0.9895,1.0635,1.1072,1.1482,1.1611,1.0001
28,46,130,0.9763,0.8667,1.1366,0.9565,0.8982,0.9914,0.9981,1.0835,1.1426,1.1375,0.9191
28,47,130,1.0073,0.8484,1.1663,0.9722,0.9009,1.0387,1.0359,1.0603,1.1551,1.1826,0.9605
28,48,130,0.9447,0.8092,1.1406,0.9522,0.9517,1.0029,1.0213,1.1414,1.1176,1.1359,0.9504
28,49,130,0.9041,0.8852,1.1677,0.9775,0.8503,0.9986,1.0561,1.1096,1.1282,1.1539,0.9778
28,50,130,0.949,0.8412,1.1308,0.9733,0.9344,0.987,1.0612,1.1076,1.0923,1.1289,0.9616
28,51,130,0.9053,0.9009,1.2112,0.9684,0.885,0.982,1.0465,1.1145,1.2132,1.1497,0.9124
28,52,130,0.9536,0.8877,1.1589,0.9644,0.8831,0.9904,1.0305,1.124,1.1462,1.1937,0.9871
28,53,130,0.9513,0.8348,1.1211,0.9509,0.8595,1.0384,1.0586,1.0619,1.1565,1.1618,0.9975
28,54,130,0.8719,0.8606,1.1315,0.9406,0.9029,0.9909,1.0643,1.0767,1.1647,1.179,0.9894
28,55,130,0.9655,0.8422,1.1405,0.9914,0.9037,1.0431,1.1092,1.0952,1.2068,1.2108,0.9394
28,56,130,0.9628,0.8859,1.1513,1.0141,0.8669,1.0078,1.0767,1.119,1.156,1.1828,0.978
28,57,130,0.9087,0.909,1.1229,1.0108,0.9081,1.0154,1.0197,1.0766,1.128,1.1703,0.9793
28,58,130,1.0349,0.8591,1.1343,1.0116,0.8945,1.0462,1.0772,1.1316,1.1507,1.126,0.9484
28,59,130,0.9281,0.8646,1.2011,0.9203,0.9015,1.0397,1.0727,1.1213,1.1638,1.1403,0.9578
28,60,130,0.9318,0.8659,1.1693,0.9513,0.8707,0.9653,1.0235,1.0975,1.2197,1.2062,0.9758
28,61,130,0.9779,0.8976,1.15,0.9603,0.9804,1.0596,1.0353,1.1494,1.2192,1.2518,0.9889
28,62,130,0.9417,0.8714,1.1696,1.0209,0.9161,1.0227,1.0842,1.1655,1.1629,1.1863,0.999
28,63,130,0.9763,0.8565,1.2025,0.9828,0.8857,1.0255,1.0708,1.166,1.1685,1.2041,0.9945
28,64,130,0.9071,0.8419,1.2271,0.9472,1.0024,1.0647,1.098,1.1313,1.1392,1.1781,0.9786
28,65,130,0.9271,0.8761,1.1935,0.9559,0.9659,1.0446,1.0906,1.1496,1.203,1.1599,0.974
28,66,130,0.9532,0.825,1.1678,1.0257,0.9261,1.0052,1.1488,1.0447,1.1333,1.1437,0.9756
28,67,130,0.9301,0.8525,1.222,1.0037,0.9206,1.0232,1.0586,1.1475,1.1999,1.1885,0.9787
28,68,130,0.9987,0.9333,1.2264,1.0,0.9255,1.0639,1.0822,1.1474,1.2022,1.1985,1.0153
28,69,130,0.9374,0.9071,1.236,1.0708,0.9383,1.108,1.0801,1.1327,1.2526,1.2367,1.0146
28,70,130,1.0014,0.8591,1.1399,0.984,0.9258,1.0578,1.0579,1.1619,1.2268,1.1729,0.9766
28,71,130,1.007,0.9483,1.1827,0.9955,0.9152,1.0961,1.1348,1.1963,1.1846,1.2626,1.0514
28,72,130,1.0012,0.8587,1.2163,0.9942,0.9268,1.043,1.1148,1.1594,1.2414,1.2335,1.0212
28,73,130,0.9661,0.9206,1.2194,0.9947,0.9563,1.0696,1.1516,1.1829,1.2661,1.1746,1.0104
28,74,130,0.9845,0.9125,1.2507,1.03,0.9118,1.1233,1.1388,1.1495,1.2022,1.2517,1.0462
28,75,130,0.9803,0.8529,1.2252,0.983,1.0228,1.0455,1.1304,1.1728,1.1772,1.2421,0.9817
28,76,130,1.0444,0.9366,1.2287,1.0575,0.9664,1.0645,1.1176,1.1446,1.1973,1.2264,1.0255
28,77,130,1.0018,0.8688,1.2661,1.0448,0.9881,1.0249,1.1312,1.1675,1.2216,1.2188,1.0451
28,78,130,0.9442,0.8798,1.278,1.0378,0.9711,1.0257,1.1282,1.1859,1.2252,1.2049,1.0202
28,79,130,0.9995,0.8963,1.2655,1.0387,0.9289,1.072,1.1104,1.165,1.2693,1.2297,1.0394
28,80,130,0.9861,0.9406,1.2486,1.0418,0.9746,1.0579,1.1632,1.1869,1.2211,1.19,1.0322
28,81,130,1.0371,0.9382,1.1837,1.0125,0.9521,1.1405,1.1161,1.223,1.2554,1.2143,1.0921
28,82,130,0.9432,0.9236,1.214,1.0655,0.9364,1.0857,1.1353,1.1991,1.2657,1.2699,1.0861
28,83,130,0.9978,0.8906,1.3016,1.0432,0.9975,1.0383,1.1787,1.1674,1.2268,1.282,1.0674
28,84,130,0.9919,0.9644,1.1958,1.1183,0.9686,1.0809,1.1144,1.1764,1.2883,1.2844,1.0615
28,85,130,0.9974,0.9372,1.2884,1.0406,0.9429,1.1151,1.1884,1.1996,1.3048,1.3162,1.1041
28,86,130,1.0418,0.9319,1.2417,1.0679,0.9859,1.109,1.1315,1.1302,1.2722,1.2641,1.025
28,87,130,1.0025,0.9505,1.2312,1.0511,1.0025,1.0778,1.2132,1.2148,1.3074,1.2501,0.9874
28,88,130,0.9936,0.9726,1.2473,1.1167,0.9879,1.1034,1.1877,1.183,1.2734,1.2739,1.0276
28,89,130,0.9976,0.9405,1.2908,1.0468,0.9678,1.1029,1.167,1.1949,1.2433,1.2992,1.0739
28,90,130,1.0967,1.0197,1.3222,1.0081,0.9865,1.1307,1.2404,1.2221,1.3026,1.2683,1.0179
28,91,130,1.0252,0.9637,1.34,1.0277,0.9385,1.0955,1.147,1.1977,1.2291,1.296,1.0935
28,92,130,1.0506,0.8886,1.2216,1.0577,0.9868,1.1312,1.172,1.2411,1.2914,1.2951,1.1589
28,93,130,1.0802,0.9298,1.2479,1.0732,1.0171,1.0915,1.15,1.1806,1.2667,1.2589,1.0846
28,94,130,1.023,0.9672,1.2798,1.131,1.0281,1.154,1.1809,1.2228,1.3183,1.3038,1.066
28,95,130,1.0004,0.9103,1.3396,1.0617,1.1271,1.1588,1.1831,1.2928,1.2948,1.301,1.1315
28,96,130,1.0004,0.9274,1.3204,1.1506,0.9846,1.1659,1.142,1.2365,1.2318,1.2505,1.0759
28,97,130,1.0131,0.9804,1.2948,1.0829,1.0023,1.1243,1.2046,1.2529,1.3699,1.3122,1.0426
28,98,130,1.0822,1.0117,1.2934,1.1123,1.0203,1.1014,1.2031,1.2524,1.3004,1.3345,1.065
28,99,130,1.0684,1.0428,1.3121,1.0757,0.9974,1.138,1.2315,1.2208,1.2793,1.3382,1.0927
28,100,130,1.0953,0.9813,1.3048,1.1045,1.0531,1.0843,1.2351,1.2643,1.2891,1.3205,1.1389
28,101,130,1.113,0.9209,1.3044,1.1201,1.0,1.1682,1.2085,1.1874,1.3502,1.3322,1.0275
28,102,130,1.0615,1.0126,1.3604,1.1114,1.0215,1.2224,1.2314,1.2731,1.311,1.3267,1.1239
28,103,130,1.0926,0.9811,1.2486,1.1167,1.0476,1.1174,1.1726,1.2486,1.2781,1.3422,1.1576
28,104,130,1.1128,0.9487,1.3538,1.1321,1.0404,1.1836,1.2286,1.3016,1.3041,1.269,1.1527
28,105,130,1.015,0.9907,1.309,1.0788,1.0282,1.1685,1.2511,1.2665,1.3299,1.3363,1.1996
28,106,130,1.0878,0.9904,1.3326,1.0961,1.0502,1.216,1.2356,1.2107,1.3666,1.4056,1.1416
28,107,130,1.0743,0.9688,1.3402,1.083,1.0164,1.2112,1.1964,1.2896,1.2861,1.3546,1.1281
28,108,130,1.1323,1.002,1.3584,1.1802,1.0803,1.2719,1.2875,1.2896,1.3663,1.3201,1.1435
28,109,130,1.0503,0.9886,1.3716,1.0927,0.9924,1.1809,1.2724,1.2829,1.4041,1.3852,1.1614
28,110,130,1.1801,1.0112,1.3878,1.2078,1.0935,1.1449,1.2467,1.335,1.3259,1.3858,1.1347
28,111,130,1.0863,1.0233,1.3524,1.1772,1.0645,1.1775,1.2573,1.3106,1.3916,1.4359,1.1774
28,112,130,1.1238,1.0003,1.3702,1.2397,1.078,1.2269,1.3217,1.2544,1.4245,1.384,1.1492
28,113,130,1.1808,1.0932,1.397,1.1032,1.0353,1.2076,1.2874,1.3422,1.4145,1.3704,1.2126
28,114,130,1.0968,1.0432,1.4509,1.0994,1.0821,1.2061,1.2845,1.3727,1.4216,1.3551,1.1465
28,115,130,1.1181,1.0586,1.461,1.1166,1.0848,1.2053,1.3387,1.308,1.3791,1.4196,1.1034
28,116,130,1.1399,1.0136,1.4104,1.0947,1.1236,1.1587,1.3118,1.3159,1.4179,1.3932,1.216
28,117,130,1.1527,0.9979,1.3825,1.1455,1.0455,1.2501,1.2493,1.3521,1.3728,1.4434,1.2311
28,118,130,1.1643,1.036,1.3733,1.1004,1.0726,1.1637,1.3254,1.3768,1.4232,1.4533,1.1017
28,119,130,1.1456,1.0306,1.3676,1.0884,1.1592,1.233,1.2763,1.3304,1.4589,1.4152,1.1793
28,120,130,1.1926,1.0498,1.4034,1.1903,1.0609,1.2102,1.2832,1.3517,1.394,1.4956,1.1883
28,121,130,1.2208,1.1015,1.5031,1.2276,1.1638,1.2609,1.3127,1.3997,1.3476,1.4221,1.1734
28,122,130,1.2017,1.0258,1.3981,1.201,1.1559,1.2479,1.3565,1.3815,1.4568,1.3461,1.2188
28,123,130,1.1232,1.0504,1.4509,1.1695,1.1206,1.2195,1.3169,1.394,1.3963,1.4531,1.1891
28,124,130,1.2466,1.0923,1.4803,1.1794,1.1248,1.3592,1.3818,1.3131,1.3997,1.4404,1.2323
28,125,130,1.133,1.034,1.4189,1.1893,1.1419,1.2436,1.3333,1.3834,1.475,1.5053,1.3027
28,126,130,1.1371,1.1369,1.4247,1.1931,1.2386,1.2983,1.3255,1.4152,1.4577,1.4971,1.1998
28,127,130,1.1841,1.0856,1.4604,1.1881,1.1702,1.3234,1.2925,1.3596,1.4217,1.4937,1.205
28,128,130,1.1961,1.0503,1.4235,1.2203,1.158,1.1757,1.357,1.3883,1.4547,1.4374,1.2181
28,129,130,1.2321,1.1364,1.467,1.1876,1.1614,1.3289,1.3238,1.4887,1.4705,1.4622,1.2199
28,130,130,1.1861,1.099,1.5028,1.1674,1.1676,1.2372,1.3853,1.3695,1.4446,1.4799,1.2577
29,1,138,0.8118,1.0826,0.8949,1.1561,1.1542,0.9749,0.8323,0.9485,1.0386,0.8668,0.8343
29,2,138,0.8271,1.0757,0.8958,1.1215,1.1777,0.9678,0.8572,0.9372,1.0472,0.852,0.8373
29,3,138,0.7887,1.0807,0.9306,1.1567,1.1637,0.9861,0.8456,0.9325,1.0515,0.8415,0.828
29,4,138,0.8392,1.0394,0.8733,1.151,1.1507,1.0075,0.8595,0.9202,0.9817,0.8498,0.8557
29,5,138,0.8469,1.0871,0.8981,1.1751,1.1532,0.9929,0.8263,0.9336,1.0322,0.8679,0.8203
29,6,138,0.8128,1.0712,0.8585,1.1306,1.1943,0.9872,0.8417,0.9636,1.0155,0.8144,0.8313
29,7,138,0.8246,1.0958,0.9098,1.1359,1.193,0.9539,0.8356,0.9839,1.0365,0.8727,0.8336
29,8,138,0.7651,1.0714,0.8874,1.1547,1.1921,0.9592,0.8467,1.0152,0.9714,0.8468,0.8386
29,9,138,0.7997,1.0491,0.9207,1.1518,1.2124,0.9833,0.786,0.9483,1.0586,0.875,0.8275
29,10,138,0.7791,1.0136,0.8671,1.1635,1.2015,0.9852,0.8207,0.9828,1.0528,0.8073,0.7921
29,11,138,0.7954,1.1019,0.8921,1.1509,1.1696,0.9632,0.8595,0.9568,0.9953,0.8371,0.8235
29,12,138,0.8099,1.1171,0.9069,1.1499,1.1893,0.9531,0.8398,0.9598,1.0118,0.8469,0.8421
29,13,138,0.8125,1.0609,0.8982,1.1619,1.1822,0.9498,0.8008,0.9126,1.0045,0.859,0.8432
29,14,138,0.8508,1.0915,0.9393,1.1294,1.1733,0.9694,0.8123,0.9406,0.9989,0.8837,0.7931
29,15,138,0.7949,1.0818,0.9052,1.1741,1.1857,0.9785,0.8714,0.9077,1.0234,0.8678,0.8441
29,16,138,0.7976,1.069,0.9203,1.1442,1.1559,1.0164,0.8093,0.9781,1.0348,0.8698,0.8069
29,17,138,0.7951,1.1068,0.8937,1.1329,1.1844,1.029,0.8351,0.9763,1.0344,0.8269,0.8274
29,18,138,0.8196,1.0933,0.9403,1.1337,1.2151,1.0159,0.8455,0.9532,1.0212,0.8791,0.816
29,19,138,0.8225,1.0724,0.9337,1.1345,1.1839,0.9864,0.8585,0.9514,1.0588,0.854,0.8368
29,20,138,0.8283,1.0295,0.9305,1.1706,1.1752,0.9328,0.8737,0.9911,1.0295,0.8461,0.8133
29,21,138,0.8447,1.0853,0.8618,1.1057,1.1917,0.9565,0.7947,0.9462,1.0666,0.8437,0.8074
29,22,138,0.8174,1.1145,0.8977,1.1615,1.1907,0.9655,0.8268,0.9591,1.0242,0.8743,0.831
29,23,138,0.8379,1.0791,0.8901,1.1279,1.185,0.9888,0.8243,0.9526,1.0202,0.8684,0.8169
29,24,138,0.8046,1.081,0.9345,1.114,1.2134,0.9818,0.8303,0.9993,1.0149,0.8578,0.7957
29,25,138,0.8469,1.052,0.9115,1.1374,1.1885,1.023,0.8026,0.988,1.002,0.8366,0.8233
29,26,138,0.8022,1.0767,0.9429,1.1611,1.1927,1.0207,0.8603,0.9507,1.0727,0.8565,0.8204
29,27,138,0.8042,1.102,0.9212,1.1441,1.1678,1.0005,0.8641,0.9508,1.0565,0.892,0.8409
29,28,138,0.8247,1.0915,0.9129,1.1658,1.2121,0.9877,0.7951,0.9148,1.038,0.8476,0.8907
29,29,138,0.8358,1.122,0.9333,1.2246,1.177,0.9784,0.8742,0.9327,1.0566,0.8645,0.8041
29,30,138,0.8213,1.0852,0.9064,1.1788,1.2237,0.9731,0.8883,0.9605,1.0699,0.8757,0.8278
29,31,138,0.8251,1.0828,0.9241,1.1621,1.1752,0.9637,0.8023,0.9676,1.061,0.841,0.8772
29,32,138,0.8145,1.1027,0.9263,1.1606,1.159,1.0564,0.8595,0.9668,1.0411,0.8642,0.8454
29,33,138,0.8272,1.0692,0.8843,1.1597,1.1866,0.9772,0.8382,0.9551,1.0709,0.8774,0.8594
29,34,138,0.8072,1.0769,0.8747,1.1224,1.2177,1.0016,0.8497,0.9519,1.0332,0.8831,0.8755
29,35,138,0.8643,1.0582,0.9091,1.1553,1.2197,0.9851,0.8461,0.9517,1.0284,0.8773,0.8728
29,36,138,0.798,1.1185,0.9538,1.2273,1.205,1.0052,0.8325,1.0005,0.9864,0.8119,0.8625
29,37,138,0.8684,1.1127,0.9598,1.1428,1.2284,0.9856,0.9003,1.0022,1.0615,0.8161,0.8885
29,38,138,0.8281,1.1177,0.9096,1.1308,1.2264,1.011,0.8549,0.9677,1.0234,0.8761,0.8003
29,39,138,0.8033,1.1345,0.9386,1.1641,1.2305,1.0449,0.8352,0.9508,1.0228,0.8698,0.8206
29,40,138,0.8556,1.1018,0.9268,1.1933,1.1658,0.98,0.8312,1.0102,1.0558,0.8945,0.8209
29,41,138,0.8915,1.1654,0.9447,1.2459,1.1859,0.9601,0.9025,0.916,1.0423,0.8785,0.8438
29,42,138,0.8895,1.1009,0.9116,1.1653,1.2528,1.021,0.8725,0.9997,1.0597,0.8752,0.899
29,43,138,0.8403,1.1155,0.9095,1.1963,1.1972,1.0329,0.8191,1.0012,1.0287,0.9049,0.8977
29,44,138,0.9021,1.0953,0.9318,1.1833,1.2194,0.9783,0.9371,0.9518,1.0537,0.8689,0.8486
29,45,138,0.8479,1.115,0.9237,1.155,1.1933,1.0259,0.8626,0.9829,1.1099,0.8719,0.8153
29,46,138,0.8767,1.0974,0.9256,1.1721,1.213,0.9934,0.8397,1.015,1.0379,0.9294,0.8564
29,47,138,0.861,1.1345,0.9808,1.1732,1.1924,1.0424,0.8172,0.9723,1.0436,0.876,0.8504
29,48,138,0.8731,1.1377,0.9602,1.1417,1.1889,1.0338,0.86,1.0183,1.0591,0.9298,0.8458
29,49,138,0.7852,1.1632,0.9303,1.2324,1.2413,1.0579,0.8748,0.962,1.0706,0.9151,0.8293
29,50,138,0.8593,1.1299,0.9469,1.2066,1.2635,0.9948,0.8644,1.0054,1.062,0.8888,0.8234
29,51,138,0.8784,1.1426,0.9334,1.1793,1.2294,0.9556,0.8449,1.0069,1.0962,0.889,0.8946
29,52,138,0.8651,1.153,0.9522,1.2147,1.2049,1.001,0.8917,0.9798,1.0674,0.9489,0.8815
29,53,138,0.8817,1.1682,0.9523,1.2191,1.2516,1.0854,0.8354,1.001,1.0838,0.8996,0.9196
29,54,138,0.8887,1.1649,0.8978,1.2148,1.2647,1.0082,0.9236,0.9793,1.062,0.9505,0.8733
29,55,138,0.8731,1.1084,0.9396,1.2,1.2489,1.0657,0.8593,1.0183,1.0527,0.8943,0.8288
29,56,138,0.8726,1.1288,1.0229,1.2302,1.2695,1.029,0.8693,1.0368,1.048,0.8951,0.8783
29,57,138,0.8515,1.153,0.9053,1.2411,1.2421,1.0661,0.8802,1.0129,1.1066,0.941,0.8785
29,58,138,0.848,1.1652,0.9822,1.163,1.2638,0.9861,0.8703,1.0078,1.0846,0.8854,0.8728
29,59,138,0.8471,1.1693,0.9133,1.1831,1.2268,1.0177,0.8643,0.9796,1.0796,0.8943,0.9197
29,60,138,0.8303,1.2132,0.9343,1.2562,1.2417,0.9733,0.9144,1.0226,1.1083,0.921,0.8792
29,61,138,0.862,1.1438,0.9282,1.2182,1.1914,1.0541,0.8535,1.0311,1.096,0.944,0.8583
29,62,138,0.8493,1.1981,0.9663,1.2819,1.2604,1.0409,0.8819,0.9958,1.13,0.916,0.8949
29,63,138,0.8375,1.1368,0.9725,1.2445,1.2274,1.0208,0.8721,0.9944,1.0934,0.9237,0.894
29,64,138,0.8424,1.1383,0.9084,1.21,1.2694,1.074,0.8815,0.9897,1.1546,0.9293,0.8786
29,65,138,0.9146,1.1353,1.0418,1.2271,1.3033,1.0627,0.8686,1.0021,1.1341,0.9259,0.8863
29,66,138,0.9156,1.2048,0.9961,1.2396,1.2576,1.0359,0.9049,1.0266,1.1695,0.9325,0.9193
29,67,138,0.8651,1.2162,0.9757,1.2405,1.2591,1.0396,0.8948,0.9978,1.0996,0.979,0.8969
29,68,138,0.8676,1.1421,1.0507,1.2251,1.2785,1.0503,0.914,0.9917,1.1104,0.8947,0.9575
29,69,138,0.9067,1.1902,0.9608,1.287,1.2432,1.0275,0.8674,1.0114,1.0712,0.9468,0.8629
29,70,138,0.8553,1.1336,0.9997,1.3254,1.2739,1.086,0.9189,1.0529,1.093,0.9551,0.9349
29,71,138,0.8738,1.103,0.9776,1.2835,1.306,1.0457,0.9012,1.0458,1.0956,0.949,0.8813
29,72,138,0.9061,1.2336,0.9767,1.2555,1.2397,1.0748,0.9207,1.009,1.108,0.8869,0.9221
29,73,138,0.8823,1.1574,0.9839,1.2486,1.2725,1.1075,0.9027,1.031,1.1184,0.9482,0.8952
29,74,138,0.9228,1.132,1.0813,1.2449,1.304,1.0516,0.9348,1.0496,1.1118,0.9396,0.9017
29,75,138,0.8847,1.1977,1.0117,1.1995,1.3009,1.0926,0.836,1.0342,1.1236,0.9676,0.8792
29,76,138,0.8785,1.2068,0.9795,1.2726,1.2936,1.0712,0.9691,1.0742,1.1366,0.9432,0.8912
29,77,138,0.8798,1.2274,1.0049,1.2663,1.289,1.0693,0.9365,0.9769,1.145,0.9584,0.9288
29,78,138,0.9121,1.2521,1.0605,1.2007,1.248,1.0637,0.9512,1.0516,1.1132,0.9324,0.9079
