fl_date,month,day_of_month,day_of_week,op_unique_carrier,op_carrier_fl_num,origin,dest,crs_dep_time,crs_elapsed_time,distance,arr_delay
2024-12-11,12,11,3,NK,256,SFO,SEA,1415,135,679,-5
2024-02-13,2,13,2,AA,257,EWR,MCO,1400,179,937,-2
2024-02-25,2,25,7,WN,258,IAH,LAS,2115,211,1220,6
2024-03-09,3,9,6,B6,259,LAX,ORD,1500,249,1745,-9
2024-05-02,5,2,4,AA,260,MIA,BOS,1130,203,1258,1
2024-03-03,3,3,7,AS,261,IAH,LAS,800,188,1220,34
2024-08-26,8,26,1,F9,262,SEA,SFO,615,112,679,7
2024-12-13,12,13,5,DL,263,EWR,MCO,1515,156,937,67
2024-02-09,2,9,5,NK,264,JFK,LAX,2145,374,2475,9
2024-02-18,2,18,7,AS,265,ATL,JFK,2200,125,760,3
2024-01-14,1,14,7,UA,266,SFO,SEA,1545,108,679,29
2024-09-25,9,25,3,UA,267,BOS,MIA,1545,205,1258,2
2024-05-25,5,25,6,F9,268,MIA,BOS,515,197,1258,3
2024-06-26,6,26,3,AS,269,BOS,MIA,700,212,1258,55
2024-10-03,10,3,4,B6,270,ORD,ATL,2030,136,606,83
2024-03-12,3,12,2,AA,271,BOS,MIA,1015,204,1258,-5
2024-05-02,5,2,4,UA,272,ORD,ATL,700,118,606,3
2024-05-30,5,30,4,AA,273,IAH,LAS,1600,209,1220,-9
2024-09-09,9,9,1,AS,274,SFO,SEA,2100,108,679,-9
2024-01-10,1,10,3,UA,275,ATL,JFK,2115,136,760,-9
2024-11-07,11,7,4,NK,276,ATL,JFK,1715,146,760,-10
2024-06-13,6,13,4,F9,277,ORD,ATL,1130,138,606,38
2024-01-27,1,27,6,AS,278,LAX,ORD,1800,255,1745,-5
2024-10-14,10,14,1,F9,279,ATL,JFK,2130,134,760,42
2024-05-03,5,3,5,AA,280,ORD,ATL,1915,120,606,6
2024-09-01,9,1,7,B6,281,SFO,SEA,945,106,679,6
2024-11-26,11,26,2,WN,282,SFO,SEA,830,119,679,-9
2024-01-25,1,25,4,AA,283,BOS,MIA,730,194,1258,8
2024-08-19,8,19,1,UA,284,JFK,LAX,1745,374,2475,-5
2024-05-31,5,31,5,NK,285,EWR,MCO,1900,183,937,9
2024-10-01,10,1,2,B6,286,DFW,DEN,1215,130,641,10
2024-01-11,1,11,4,DL,287,MIA,BOS,1115,213,1258,8
2024-04-04,4,4,4,WN,288,ORD,ATL,1415,134,606,-3
2024-10-15,10,15,2,NK,289,ATL,JFK,545,129,760,3
2024-03-01,3,1,5,NK,290,EWR,MCO,1915,178,937,-10
2024-10-14,10,14,1,WN,291,MIA,BOS,1230,206,1258,6
2024-05-04,5,4,6,AS,292,EWR,MCO,530,181,937,7
2024-07-27,7,27,6,AA,293,LAX,ORD,1830,240,1745,34
2024-10-29,10,29,2,UA,294,ATL,JFK,1830,127,760,-6
2024-07-12,7,12,5,NK,295,BOS,MIA,545,210,1258,-4
2024-12-10,12,10,2,NK,296,ORD,ATL,2130,128,606,-4
2024-05-08,5,8,3,AS,297,ORD,ATL,2215,117,606,2
2024-05-19,5,19,7,B6,298,SEA,SFO,1045,129,679,19
2024-01-04,1,4,4,WN,299,JFK,LAX,1745,352,2475,9
2024-07-17,7,17,3,AA,300,ORD,ATL,1130,136,606,101
2024-02-03,2,3,6,AA,301,JFK,LAX,1300,359,2475,98
2024-06-13,6,13,4,DL,302,IAH,LAS,2115,212,1220,-5
2024-07-29,7,29,1,F9,303,EWR,MCO,1230,163,937,63
2024-08-13,8,13,2,AA,304,DEN,PHX,645,128,602,-5
2024-07-25,7,25,4,UA,305,IAH,LAS,930,185,1220,-6
2024-09-08,9,8,7,DL,306,IAH,LAS,615,203,1220,2
2024-01-12,1,12,5,DL,307,MIA,BOS,1300,191,1258,7
2024-08-20,8,20,2,WN,308,SFO,SEA,1615,111,679,0
2024-02-25,2,25,7,AS,309,ATL,JFK,515,152,760,4
2024-02-22,2,22,4,UA,310,EWR,MCO,815,179,937,64
2024-09-19,9,19,4,NK,311,SFO,SEA,2030,117,679,4
2024-04-21,4,21,7,DL,312,SFO,SEA,1430,113,679,7
2024-03-27,3,27,3,AA,313,IAH,LAS,1730,201,1220,-6
2024-08-08,8,8,4,AA,314,ORD,ATL,1915,131,606,-3
2024-07-22,7,22,1,B6,315,ORD,ATL,1945,131,606,34
2024-02-08,2,8,4,UA,316,DFW,DEN,2015,123,641,-8
2024-09-22,9,22,7,WN,317,MIA,BOS,2230,208,1258,8
2024-12-17,12,17,2,F9,318,IAH,LAS,1215,213,1220,70
2024-03-31,3,31,7,DL,319,SEA,SFO,530,112,679,3
2024-01-12,1,12,5,F9,320,IAH,LAS,1845,206,1220,7
2024-09-01,9,1,7,DL,321,DEN,PHX,1245,116,602,5
2024-07-05,7,5,5,UA,322,JFK,LAX,715,355,2475,-6
2024-06-27,6,27,4,WN,323,EWR,MCO,1600,179,937,66
2024-08-17,8,17,6,AS,324,SEA,SFO,900,121,679,2
2024-10-19,10,19,6,UA,325,ORD,ATL,630,117,606,4
2024-11-07,11,7,4,NK,326,BOS,MIA,1015,213,1258,-10
2024-01-18,1,18,4,AA,327,LAX,ORD,2245,263,1745,-3
2024-05-29,5,29,3,B6,328,SEA,SFO,1500,125,679,9
2024-06-26,6,26,3,DL,329,MIA,BOS,645,187,1258,4
2024-04-30,4,30,2,AS,330,DFW,DEN,2015,137,641,2
2024-11-11,11,11,1,UA,331,JFK,LAX,745,365,2475,-8
2024-10-04,10,4,5,F9,332,ATL,JFK,2145,147,760,3
2024-06-12,6,12,3,UA,333,DFW,DEN,2230,141,641,-9
2024-11-25,11,25,1,AA,334,ATL,JFK,1600,147,760,-3
2024-12-05,12,5,4,B6,335,JFK,LAX,1730,371,2475,2
2024-01-20,1,20,6,F9,336,BOS,MIA,2215,209,1258,51
2024-05-17,5,17,5,AS,337,LAX,ORD,1945,246,1745,2
2024-11-09,11,9,6,UA,338,LAX,ORD,930,265,1745,10
2024-04-09,4,9,2,NK,339,SFO,SEA,830,117,679,8
2024-02-10,2,10,6,UA,340,MIA,BOS,2230,208,1258,-5
2024-06-24,6,24,1,F9,341,DFW,DEN,1715,147,641,-5
2024-09-28,9,28,6,WN,342,LAX,ORD,1200,257,1745,-7
2024-07-06,7,6,6,NK,343,LAX,ORD,1345,270,1745,6
2024-11-08,11,8,5,AS,344,JFK,LAX,1315,350,2475,-1
2024-11-17,11,17,7,WN,345,MIA,BOS,700,214,1258,6
2024-09-04,9,4,3,F9,346,BOS,MIA,1230,210,1258,0
2024-07-05,7,5,5,AA,347,ORD,ATL,1445,113,606,0
2024-04-13,4,13,6,AS,348,LAX,ORD,1145,255,1745,1
2024-08-06,8,6,2,DL,349,SFO,SEA,1315,127,679,-10
2024-02-14,2,14,3,DL,350,MIA,BOS,1700,207,1258,4
2024-01-31,1,31,3,F9,351,SEA,SFO,530,116,679,5
2024-09-20,9,20,5,UA,352,SFO,SEA,1715,133,679,1
2024-10-12,10,12,6,UA,353,LAX,ORD,1800,270,1745,3
2024-09-16,9,16,1,AS,354,BOS,MIA,1930,194,1258,7
2024-09-09,9,9,1,UA,355,DFW,DEN,2230,143,641,-2
2024-06-11,6,11,2,NK,356,LAX,ORD,1015,249,1745,-1
2024-12-20,12,20,5,DL,357,ORD,ATL,500,111,606,-6
2024-07-09,7,9,2,UA,358,MIA,BOS,715,189,1258,-3
2024-06-11,6,11,2,DL,359,LAX,ORD,2000,256,1745,59
2024-11-20,11,20,3,WN,360,EWR,MCO,1430,164,937,-7
2024-10-27,10,27,7,NK,361,ATL,JFK,2015,138,760,-6
2024-08-13,8,13,2,F9,362,EWR,MCO,900,159,937,68
2024-12-26,12,26,4,AS,363,SEA,SFO,715,130,679,-4
2024-10-05,10,5,6,UA,364,IAH,LAS,1100,189,1220,33
2024-03-14,3,14,4,WN,365,BOS,MIA,1400,186,1258,10
2024-01-05,1,5,5,NK,366,IAH,LAS,1345,190,1220,3
2024-10-10,10,10,4,WN,367,IAH,LAS,2045,201,1220,37
2024-08-21,8,21,3,DL,368,EWR,MCO,2045,165,937,60
2024-07-04,7,4,4,B6,369,IAH,LAS,1715,212,1220,-6
2024-03-13,3,13,3,AA,370,LAX,ORD,1715,263,1745,4
2024-01-28,1,28,7,DL,371,ATL,JFK,845,130,760,72
2024-12-17,12,17,2,DL,372,DEN,PHX,1000,110,602,-4
2024-03-20,3,20,3,UA,373,DFW,DEN,1145,148,641,9
2024-08-06,8,6,2,UA,374,ORD,ATL,730,117,606,8
2024-03-26,3,26,2,UA,375,SFO,SEA,2215,115,679,-3
2024-08-01,8,1,4,B6,376,MIA,BOS,2015,190,1258,4
2024-05-06,5,6,1,NK,377,MIA,BOS,1345,204,1258,-2
2024-08-16,8,16,5,DL,378,DFW,DEN,1900,125,641,8
2024-02-05,2,5,1,UA,379,DEN,PHX,1945,123,602,9
2024-09-08,9,8,7,DL,380,SFO,SEA,2215,109,679,-6
2024-12-11,12,11,3,UA,381,JFK,LAX,1645,373,2475,117
2024-04-06,4,6,6,AA,382,SEA,SFO,2245,124,679,-2
2024-09-14,9,14,6,F9,383,SEA,SFO,1130,126,679,1
2024-05-01,5,1,3,AS,384,DFW,DEN,615,120,641,-9
2024-04-30,4,30,2,B6,385,MIA,BOS,1500,199,1258,8
2024-03-24,3,24,7,DL,386,LAX,ORD,700,264,1745,8
2024-10-22,10,22,2,UA,387,EWR,MCO,1600,157,937,8
2024-09-01,9,1,7,B6,388,SFO,SEA,1100,124,679,6
2024-10-22,10,22,2,WN,389,JFK,LAX,2000,369,2475,-4
2024-07-22,7,22,1,DL,390,DFW,DEN,815,125,641,-6
2024-12-24,12,24,2,DL,391,EWR,MCO,600,174,937,-6
2024-02-27,2,27,2,DL,392,ORD,ATL,600,129,606,39
2024-03-10,3,10,7,AA,393,DEN,PHX,1915,106,602,6
2024-05-30,5,30,4,WN,394,JFK,LAX,1100,371,2475,0
2024-11-29,11,29,5,UA,395,DEN,PHX,815,124,602,6
2024-02-21,2,21,3,B6,396,DFW,DEN,1715,149,641,87
2024-10-22,10,22,2,AS,397,JFK,LAX,1445,354,2475,-6
2024-04-09,4,9,2,AA,398,BOS,MIA,1700,210,1258,1
2024-12-07,12,7,6,AA,399,SFO,SEA,2000,129,679,8
2024-08-20,8,20,2,DL,400,SFO,SEA,1630,122,679,3
2024-06-06,6,6,4,AS,401,ATL,JFK,1300,153,760,19
2024-03-13,3,13,3,UA,402,JFK,LAX,830,369,2475,3
2024-04-28,4,28,7,UA,403,DEN,PHX,645,123,602,-5
2024-08-06,8,6,2,DL,404,ATL,JFK,915,152,760,45
2024-11-28,11,28,4,B6,405,SEA,SFO,1315,131,679,56
2024-12-25,12,25,3,AA,406,SFO,SEA,600,105,679,-3
2024-09-11,9,11,3,AS,407,ATL,JFK,1645,153,760,4
2024-02-03,2,3,6,B6,408,BOS,MIA,1630,198,1258,1
2024-05-08,5,8,3,UA,409,SFO,SEA,1345,118,679,119
2024-01-23,1,23,2,AA,410,ORD,ATL,800,116,606,6
2024-07-30,7,30,2,AA,411,IAH,LAS,1300,200,1220,67
2024-09-21,9,21,6,UA,412,ATL,JFK,1645,128,760,28
2024-01-16,1,16,2,UA,413,BOS,MIA,645,187,1258,59
2024-01-22,1,22,1,WN,414,SEA,SFO,1915,115,679,22
2024-05-27,5,27,1,DL,415,JFK,LAX,2030,356,2475,-2
2024-02-28,2,28,3,NK,416,DFW,DEN,1815,131,641,88
2024-08-06,8,6,2,AS,417,DEN,PHX,515,103,602,5
2024-04-11,4,11,4,AA,418,LAX,ORD,1715,266,1745,-4
2024-08-11,8,11,7,F9,419,MIA,BOS,730,203,1258,-6
2024-05-03,5,3,5,DL,420,SEA,SFO,500,106,679,5
2024-07-31,7,31,3,B6,421,ATL,JFK,500,150,760,0
2024-08-16,8,16,5,DL,422,JFK,LAX,1300,350,2475,-7
2024-04-30,4,30,2,B6,423,BOS,MIA,1300,195,1258,-8
2024-12-28,12,28,6,WN,424,EWR,MCO,1300,180,937,-9
2024-11-02,11,2,6,B6,425,EWR,MCO,2145,175,937,2
2024-02-03,2,3,6,WN,426,EWR,MCO,1845,174,937,-7
2024-07-29,7,29,1,B6,427,ORD,ATL,1145,119,606,-6
2024-09-02,9,2,1,AA,428,DEN,PHX,1545,105,602,-5
2024-12-18,12,18,3,WN,429,IAH,LAS,1400,204,1220,9
2024-02-04,2,4,7,F9,430,JFK,LAX,1815,350,2475,-5
2024-01-27,1,27,6,WN,431,DEN,PHX,1000,102,602,7
2024-03-22,3,22,5,NK,432,JFK,LAX,1300,377,2475,10
2024-07-08,7,8,1,DL,433,SFO,SEA,2145,133,679,8
2024-02-12,2,12,1,UA,434,ORD,ATL,2130,139,606,7
2024-10-06,10,6,7,AA,435,ORD,ATL,2215,115,606,-1
2024-07-01,7,1,1,DL,436,DEN,PHX,1930,114,602,-3
2024-03-29,3,29,5,AA,437,SEA,SFO,645,120,679,85
2024-12-07,12,7,6,AS,438,DEN,PHX,1700,109,602,-4
2024-11-27,11,27,3,NK,439,ORD,ATL,2030,135,606,6
2024-12-09,12,9,1,UA,440,BOS,MIA,1945,203,1258,-6
2024-11-21,11,21,4,F9,441,EWR,MCO,1200,163,937,61
2024-08-04,8,4,7,DL,442,BOS,MIA,2215,190,1258,5
2024-12-11,12,11,3,F9,443,MIA,BOS,1230,208,1258,7
2024-02-24,2,24,6,NK,444,LAX,ORD,1715,249,1745,10
2024-08-03,8,3,6,AA,445,BOS,MIA,1745,202,1258,9
2024-05-15,5,15,3,WN,446,IAH,LAS,1930,189,1220,-2
2024-01-06,1,6,6,DL,447,DEN,PHX,915,129,602,2
2024-05-04,5,4,6,AS,448,BOS,MIA,2215,185,1258,7
2024-09-30,9,30,1,WN,449,MIA,BOS,645,189,1258,-3
2024-09-02,9,2,1,B6,450,ATL,JFK,1900,138,760,6
2024-02-02,2,2,5,AA,451,BOS,MIA,1230,206,1258,30
2024-07-27,7,27,6,UA,452,SFO,SEA,530,110,679,3
2024-05-10,5,10,5,WN,453,JFK,LAX,1500,379,2475,2
2024-05-22,5,22,3,UA,454,LAX,ORD,800,253,1745,-2
2024-01-17,1,17,3,AS,455,EWR,MCO,545,167,937,-2
2024-09-04,9,4,3,DL,456,DEN,PHX,2115,122,602,-8
2024-10-02,10,2,3,B6,457,BOS,MIA,2200,212,1258,-9
2024-10-09,10,9,3,NK,458,DEN,PHX,1345,116,602,4
2024-06-16,6,16,7,DL,459,SFO,SEA,1730,122,679,10
2024-12-05,12,5,4,NK,460,BOS,MIA,1745,194,1258,-3
2024-06-08,6,8,6,NK,461,BOS,MIA,1530,195,1258,0
2024-03-04,3,4,1,AA,462,ORD,ATL,645,121,606,-5
2024-07-14,7,14,7,WN,463,IAH,LAS,745,187,1220,30
2024-02-01,2,1,4,NK,464,EWR,MCO,1715,168,937,7
2024-07-29,7,29,1,AS,465,SFO,SEA,2130,115,679,-7
2024-01-29,1,29,1,AS,466,BOS,MIA,1415,194,1258,19
2024-01-25,1,25,4,B6,467,DFW,DEN,1345,133,641,2
2024-01-26,1,26,5,F9,468,ATL,JFK,530,135,760,-5
2024-09-07,9,7,6,NK,469,LAX,ORD,1930,264,1745,-10
2024-04-08,4,8,1,AS,470,SFO,SEA,1815,112,679,-10
2024-07-26,7,26,5,AS,471,MIA,BOS,1045,195,1258,10
2024-02-25,2,25,7,B6,472,JFK,LAX,1615,379,2475,9
2024-12-21,12,21,6,AA,473,JFK,LAX,815,354,2475,-5
2024-08-19,8,19,1,B6,474,DFW,DEN,1445,124,641,5
2024-02-04,2,4,7,AS,475,BOS,MIA,1300,187,1258,38
2024-05-08,5,8,3,AS,476,SEA,SFO,600,129,679,2
2024-08-30,8,30,5,AA,477,ORD,ATL,2015,116,606,5
2024-10-22,10,22,2,DL,478,DFW,DEN,530,134,641,4
2024-07-28,7,28,7,UA,479,IAH,LAS,1800,189,1220,10
2024-01-28,1,28,7,DL,480,DFW,DEN,1515,133,641,5
2024-10-28,10,28,1,AS,481,IAH,LAS,645,202,1220,7
2024-03-27,3,27,3,AS,482,EWR,MCO,1030,159,937,81
2024-10-12,10,12,6,DL,483,EWR,MCO,1330,180,937,57
2024-01-17,1,17,3,B6,484,JFK,LAX,1630,370,2475,-1
2024-03-15,3,15,5,F9,485,LAX,ORD,815,270,1745,-8
2024-08-17,8,17,6,WN,486,DFW,DEN,745,134,641,5
2024-05-04,5,4,6,NK,487,SFO,SEA,2015,105,679,-5
2024-10-02,10,2,3,WN,488,SEA,SFO,2030,127,679,-8
2024-10-04,10,4,5,AA,489,EWR,MCO,1715,181,937,9
2024-06-17,6,17,1,AA,490,MIA,BOS,1230,208,1258,65
2024-11-15,11,15,5,UA,491,MIA,BOS,1400,186,1258,-3
2024-02-05,2,5,1,DL,492,SEA,SFO,2130,121,679,5
2024-06-25,6,25,2,DL,493,ATL,JFK,1630,133,760,-2
2024-09-29,9,29,7,NK,494,JFK,LAX,745,369,2475,1
2024-12-26,12,26,4,WN,495,DEN,PHX,1515,120,602,98
2024-10-01,10,1,2,DL,496,DFW,DEN,2245,145,641,-2
2024-09-27,9,27,5,NK,497,BOS,MIA,630,195,1258,113
2024-12-25,12,25,3,F9,498,BOS,MIA,1915,193,1258,-2
2024-01-19,1,19,5,NK,499,SFO,SEA,2245,127,679,9
2024-05-17,5,17,5,B6,500,DFW,DEN,1245,125,641,7
2024-10-17,10,17,4,WN,501,SFO,SEA,2245,105,679,30
2024-10-17,10,17,4,NK,502,DFW,DEN,615,125,641,6
2024-01-23,1,23,2,UA,503,ORD,ATL,1000,110,606,45
2024-09-24,9,24,2,DL,504,IAH,LAS,600,201,1220,-7
2024-07-16,7,16,2,F9,505,IAH,LAS,1130,197,1220,-1
2024-02-01,2,1,4,DL,506,MIA,BOS,1430,205,1258,7
2024-02-13,2,13,2,WN,507,EWR,MCO,1345,180,937,5
2024-06-10,6,10,1,UA,508,SFO,SEA,1500,106,679,8
2024-01-09,1,9,2,AA,509,SFO,SEA,530,131,679,-5
2024-10-28,10,28,1,B6,510,LAX,ORD,500,253,1745,0
2024-07-18,7,18,4,NK,511,EWR,MCO,1730,164,937,17
2024-02-16,2,16,5,DL,512,IAH,LAS,1400,210,1220,-3
2024-06-14,6,14,5,F9,513,SEA,SFO,1345,106,679,8
2024-10-14,10,14,1,AA,514,LAX,ORD,1130,257,1745,7
2024-09-30,9,30,1,UA,515,ATL,JFK,1045,144,760,2
2024-09-27,9,27,5,F9,516,JFK,LAX,2100,365,2475,7
2024-02-07,2,7,3,F9,517,BOS,MIA,1815,196,1258,8
2024-10-18,10,18,5,F9,518,ORD,ATL,1215,110,606,9
2024-08-08,8,8,4,DL,519,DFW,DEN,1915,132,641,1
2024-02-10,2,10,6,AA,520,MIA,BOS,1615,215,1258,89
2024-07-03,7,3,3,DL,521,DEN,PHX,1945,114,602,-7
2024-02-16,2,16,5,B6,522,IAH,LAS,1715,210,1220,53
2024-10-04,10,4,5,DL,523,ORD,ATL,930,112,606,7
2024-08-11,8,11,7,NK,524,DFW,DEN,2030,136,641,9
2024-01-28,1,28,7,DL,525,DEN,PHX,1630,129,602,-2
2024-10-10,10,10,4,UA,526,ORD,ATL,630,123,606,78
2024-10-22,10,22,2,UA,527,JFK,LAX,2000,372,2475,1
2024-01-26,1,26,5,AA,528,IAH,LAS,1830,215,1220,0
2024-03-28,3,28,4,AA,529,DEN,PHX,1015,129,602,76
2024-05-23,5,23,4,AS,530,IAH,LAS,2115,190,1220,82
2024-08-19,8,19,1,B6,531,IAH,LAS,745,215,1220,69
2024-09-03,9,3,2,AS,532,JFK,LAX,600,353,2475,7
2024-11-08,11,8,5,AS,533,JFK,LAX,730,355,2475,-7
2024-01-23,1,23,2,NK,534,ORD,ATL,1900,136,606,120
2024-01-23,1,23,2,UA,535,SFO,SEA,1500,105,679,71
2024-12-24,12,24,2,F9,536,MIA,BOS,1430,207,1258,6
2024-11-26,11,26,2,B6,537,SFO,SEA,1815,132,679,4
2024-03-08,3,8,5,NK,538,LAX,ORD,845,266,1745,5
2024-09-20,9,20,5,DL,539,BOS,MIA,1400,191,1258,-4
2024-05-12,5,12,7,DL,540,JFK,LAX,2245,357,2475,115
2024-08-27,8,27,2,UA,541,ORD,ATL,1645,118,606,116
2024-03-18,3,18,1,WN,542,LAX,ORD,2245,241,1745,50
2024-04-09,4,9,2,NK,543,DEN,PHX,1415,117,602,-2
2024-06-11,6,11,2,B6,544,DFW,DEN,1445,149,641,10
2024-01-25,1,25,4,UA,545,SEA,SFO,1930,127,679,120
2024-07-03,7,3,3,AA,546,ATL,JFK,1645,130,760,-8
2024-04-03,4,3,3,WN,547,BOS,MIA,2230,213,1258,20
2024-01-22,1,22,1,AS,548,ORD,ATL,815,113,606,-10
2024-08-24,8,24,6,DL,549,ORD,ATL,515,120,606,-7
2024-08-15,8,15,4,B6,550,IAH,LAS,1015,205,1220,105
2024-11-13,11,13,3,AA,551,ATL,JFK,715,125,760,-2
2024-03-10,3,10,7,DL,552,EWR,MCO,1600,155,937,8
2024-12-24,12,24,2,UA,553,ATL,JFK,1515,152,760,30
2024-12-01,12,1,7,UA,554,LAX,ORD,1500,254,1745,4
2024-09-09,9,9,1,B6,555,JFK,LAX,945,369,2475,-4
2024-12-28,12,28,6,AA,556,LAX,ORD,515,261,1745,10
2024-01-05,1,5,5,DL,557,JFK,LAX,1130,374,2475,9
2024-12-19,12,19,4,AA,558,SFO,SEA,1615,135,679,51
2024-08-07,8,7,3,AA,559,SFO,SEA,700,122,679,-1
2024-11-10,11,10,7,B6,560,EWR,MCO,1515,185,937,10
2024-05-04,5,4,6,AS,561,LAX,ORD,900,251,1745,0
2024-01-18,1,18,4,NK,562,ORD,ATL,500,122,606,8
2024-01-31,1,31,3,NK,563,SEA,SFO,2030,106,679,4
2024-09-13,9,13,5,WN,564,DEN,PHX,1130,109,602,-4
2024-01-11,1,11,4,AS,565,SFO,SEA,1030,115,679,2
2024-03-23,3,23,6,AA,566,SFO,SEA,2015,117,679,-8
2024-03-07,3,7,4,AS,567,MIA,BOS,1930,190,1258,29
2024-04-05,4,5,5,AA,568,EWR,MCO,1215,164,937,-6
2024-02-05,2,5,1,AS,569,ORD,ATL,645,136,606,8
2024-05-05,5,5,7,AA,570,LAX,ORD,2245,256,1745,7
2024-01-08,1,8,1,B6,571,SFO,SEA,1745,119,679,-8
2024-11-11,11,11,1,WN,572,DFW,DEN,1930,144,641,0
2024-10-16,10,16,3,F9,573,LAX,ORD,1830,245,1745,91
2024-04-28,4,28,7,NK,574,JFK,LAX,1000,378,2475,101
2024-07-08,7,8,1,UA,575,DEN,PHX,1945,128,602,-2
2024-11-01,11,1,5,AA,576,IAH,LAS,730,211,1220,-7
2024-10-08,10,8,2,UA,577,SFO,SEA,815,107,679,-5
2024-03-04,3,4,1,AS,578,SEA,SFO,1600,118,679,-10
2024-09-14,9,14,6,DL,579,ORD,ATL,2200,133,606,0
2024-08-25,8,25,7,AS,580,BOS,MIA,1700,207,1258,-7
2024-05-01,5,1,3,AA,581,LAX,ORD,1100,257,1745,9
2024-03-20,3,20,3,NK,582,BOS,MIA,2130,195,1258,-5
2024-12-02,12,2,1,B6,583,JFK,LAX,2015,350,2475,-5
2024-10-09,10,9,3,AA,584,DFW,DEN,1215,141,641,-6
2024-05-09,5,9,4,UA,585,JFK,LAX,1115,379,2475,-2
2024-08-03,8,3,6,DL,586,ORD,ATL,1100,131,606,8
2024-11-17,11,17,7,UA,587,IAH,LAS,1100,193,1220,97
2024-03-08,3,8,5,UA,588,SFO,SEA,900,112,679,1
2024-04-09,4,9,2,AS,589,IAH,LAS,2100,198,1220,-6
2024-07-27,7,27,6,AS,590,JFK,LAX,1615,379,2475,-9
2024-08-23,8,23,5,F9,591,DEN,PHX,2215,104,602,-7
2024-01-12,1,12,5,DL,592,EWR,MCO,1800,170,937,-8
2024-11-07,11,7,4,B6,593,ATL,JFK,2115,128,760,8
2024-05-06,5,6,1,AA,594,MIA,BOS,745,197,1258,-2
2024-10-17,10,17,4,UA,595,DFW,DEN,1845,120,641,-7
2024-07-26,7,26,5,AA,596,LAX,ORD,1745,270,1745,3
2024-04-29,4,29,1,AA,597,ATL,JFK,2145,136,760,-8
2024-06-04,6,4,2,AS,598,JFK,LAX,1400,364,2475,-2
2024-04-10,4,10,3,NK,599,ATL,JFK,1245,136,760,-4
2024-11-27,11,27,3,AA,600,MIA,BOS,915,197,1258,40
2024-03-01,3,1,5,UA,601,ATL,JFK,1145,146,760,-2
2024-06-24,6,24,1,UA,602,IAH,LAS,1315,188,1220,0
2024-09-09,9,9,1,AA,603,SEA,SFO,845,109,679,9
2024-06-08,6,8,6,WN,604,IAH,LAS,1730,192,1220,9
2024-06-22,6,22,6,WN,605,SEA,SFO,1915,133,679,-1
2024-01-30,1,30,2,AS,606,EWR,MCO,1315,185,937,47
2024-05-03,5,3,5,AA,607,IAH,LAS,2145,197,1220,1
2024-05-16,5,16,4,AA,608,LAX,ORD,1345,250,1745,2
2024-10-27,10,27,7,F9,609,ATL,JFK,1515,136,760,-2
2024-07-08,7,8,1,WN,610,ATL,JFK,1745,154,760,-2
2024-08-08,8,8,4,NK,611,ORD,ATL,1030,119,606,26
2024-10-01,10,1,2,AS,612,JFK,LAX,1400,376,2475,58
2024-07-23,7,23,2,AS,613,DFW,DEN,1745,129,641,1
2024-02-27,2,27,2,F9,614,DFW,DEN,1315,127,641,4
2024-10-28,10,28,1,AS,615,IAH,LAS,830,186,1220,65
2024-10-05,10,5,6,B6,616,EWR,MCO,1800,164,937,36
2024-04-19,4,19,5,AS,617,MIA,BOS,1815,206,1258,88
2024-02-23,2,23,5,F9,618,SFO,SEA,500,120,679,-10
2024-03-13,3,13,3,AS,619,DFW,DEN,2245,122,641,109
2024-03-21,3,21,4,B6,620,LAX,ORD,1045,268,1745,-2
2024-05-16,5,16,4,F9,621,MIA,BOS,600,200,1258,5
2024-03-24,3,24,7,WN,622,EWR,MCO,2145,180,937,-10
2024-03-16,3,16,6,AS,623,IAH,LAS,945,197,1220,4
2024-04-06,4,6,6,AS,624,ATL,JFK,600,154,760,51
2024-08-12,8,12,1,AS,625,DFW,DEN,1500,121,641,63
2024-09-04,9,4,3,AA,626,DFW,DEN,730,125,641,32
2024-12-05,12,5,4,AS,627,DEN,PHX,530,107,602,70
2024-07-22,7,22,1,DL,628,SFO,SEA,2015,134,679,-8
2024-03-03,3,3,7,AA,629,SFO,SEA,945,110,679,1
2024-11-26,11,26,2,AA,630,BOS,MIA,1230,189,1258,5
2024-06-29,6,29,6,AS,631,BOS,MIA,1215,190,1258,-4
2024-12-20,12,20,5,UA,632,EWR,MCO,1115,155,937,9
2024-08-30,8,30,5,B6,633,LAX,ORD,1615,244,1745,-3
2024-08-06,8,6,2,WN,634,ATL,JFK,2045,127,760,-9
2024-08-23,8,23,5,AA,635,SEA,SFO,2000,129,679,9
2024-07-14,7,14,7,UA,636,SFO,SEA,945,108,679,31
2024-10-10,10,10,4,AS,637,EWR,MCO,1000,185,937,7
2024-11-18,11,18,1,F9,638,EWR,MCO,2230,179,937,-2
2024-04-12,4,12,5,NK,639,DEN,PHX,915,130,602,-6
2024-03-19,3,19,2,WN,640,IAH,LAS,2100,205,1220,107
2024-05-29,5,29,3,DL,641,BOS,MIA,915,190,1258,87
2024-01-30,1,30,2,AS,642,ATL,JFK,1515,136,760,9
2024-05-04,5,4,6,AA,643,ATL,JFK,1200,152,760,5
2024-01-29,1,29,1,DL,644,SEA,SFO,1300,131,679,5
2024-09-05,9,5,4,WN,645,JFK,LAX,1400,370,2475,87
2024-01-07,1,7,7,AS,646,DFW,DEN,1715,132,641,115
2024-05-26,5,26,7,AA,647,SEA,SFO,1645,107,679,5
